,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
2015-09-14,22.1299991607666,16061800,CIEN,28.809999465942383,23.31995708916777,0.9985229934193699,0.0563915708610665,1.0896110163801902,0.15324651508691922,27.309999465942383,14.510000228881836,0.0,0.0,volume,False
2015-09-21,20.690000534057617,13921000,CIEN,28.809999465942383,23.18864529517389,0.9943691236869869,-0.13328518596919403,0.9890057580593913,0.059622872607826616,27.309999465942383,14.510000228881836,0.0,0.0,volume,False
2015-09-28,22.0,14663200,CIEN,28.809999465942383,23.142344218428416,0.998003286688114,0.05331513540693922,1.045130679210044,0.1287557122900942,26.969999313354492,14.510000228881836,0.0,0.0,volume,False
2015-10-05,22.75,11379700,CIEN,28.809999465942383,23.14238722606372,1.0000018583958001,-0.22392792841944464,1.1022287147648748,0.15913306701258267,26.969999313354492,14.510000228881836,0.0,0.0,volume,False
2015-10-12,22.920000076293945,9845200,CIEN,28.809999465942383,23.14886034483551,1.0002797083424695,-0.13484538256720302,1.1110034420109132,0.13031892178609028,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-10-19,23.530000686645508,9661800,CIEN,28.809999465942383,23.189763608542822,1.001766966628076,-0.018628367123065037,1.2274387372456632,0.2636153842501142,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-10-26,24.139999389648438,19786800,CIEN,28.809999465942383,23.260645281883978,1.0030565931821334,1.0479413773830961,1.2711953491628205,0.26588072439368604,25.770000457763672,14.510000228881836,0.0,0.0,Slope,False
2015-11-02,24.899999618530273,10109000,CIEN,28.809999465942383,23.36948396005938,1.0046790910938386,-0.48910384700911724,1.2537763773054331,0.2460810300553271,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-11-09,23.8700008392334,10762300,CIEN,28.809999465942383,23.401032396542128,1.0013499843016074,0.06462558116529826,1.1123020436894844,0.11490427611570464,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-11-16,24.610000610351562,10041700,CIEN,28.809999465942383,23.475139954269572,1.003166849926604,-0.06695594807801308,1.1100586615092831,0.1398220368445341,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-11-23,25.299999237060547,5158600,CIEN,28.809999465942383,23.588516239453387,1.0048296319171974,-0.4862822032126034,1.1883512517187638,0.2024503728406386,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-11-30,25.049999237060547,9126000,CIEN,28.809999465942383,23.677139840074766,1.0037570655026258,0.7690846353661847,1.13553943080254,0.14467588961286937,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2015-12-07,19.809999465942383,44129100,CIEN,28.809999465942383,23.421268832299017,0.989193331225646,3.835535831689678,0.8804444207085503,-0.10767213659899255,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2015-12-14,19.799999237060547,25061500,CIEN,28.809999465942383,23.170537595851446,0.9892947201860472,-0.43208676360950027,0.8519793215173468,-0.09714147647133875,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-12-21,20.700000762939453,10715600,CIEN,28.809999465942383,22.985268824587585,0.9920041228867719,-0.5724278275442412,0.8582089569942717,-0.08764908755351608,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2015-12-28,20.690000534057617,7297800,CIEN,28.809999465942383,22.806709716140585,0.9922315849420915,-0.31895554145358174,0.8276000213623047,-0.14827548339982943,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-01-04,18.170000076293945,17978800,CIEN,28.809999465942383,22.47483874905494,0.9854485381181146,1.4635917673819505,0.70865836617881,-0.2654662338171061,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-01-11,18.020000457763672,13566900,CIEN,28.809999465942383,22.149354901877782,0.9855178561763499,-0.2453945758337598,0.7022603493733475,-0.2187376299939957,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-01-18,17.989999771118164,11765400,CIEN,28.809999465942383,21.838365632744246,0.9859594434911885,-0.13278641399287971,0.7382026734342974,-0.15583757943182686,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-01-25,17.770000457763672,13108800,CIEN,28.809999465942383,21.52690329192787,0.9857378365188019,0.11418226324646841,0.7379568319794564,-0.17038820061016569,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-02-01,18.6200008392334,15593500,CIEN,28.809999465942383,21.283849576724474,0.9887093042641886,0.1895444281703893,0.7823530015177046,-0.15158464741726219,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-02-08,18.280000686645508,15125200,CIEN,28.809999465942383,21.03000014930643,0.9880731431359275,-0.0300317439958957,0.7143415622370315,-0.18624639736719883,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-02-15,19.56999969482422,8829300,CIEN,28.809999465942383,20.87509689331055,0.9926341771328522,-0.41625234707640224,0.7594101415286707,-0.12050139688606887,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-02-22,20.75,12855800,CIEN,28.809999465942383,20.80965602423555,0.996865122619097,0.45603841754159435,0.8153241405877032,-0.11069320896410828,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-02-29,17.280000686645508,52479100,CIEN,28.239999771118164,20.53045176024078,0.986582946701781,3.082134134009552,0.7340696692686769,-0.19115687679152205,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-03-07,17.549999237060547,21683500,CIEN,28.239999771118164,20.282129123646726,0.9879046676861268,-0.586816465983601,0.7449066058948893,-0.2143097268359666,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-03-14,18.209999084472656,16597200,CIEN,28.239999771118164,20.089311854044595,0.9904932431685721,-0.23457006479581244,0.8399445953939995,-0.12635203412875629,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-03-21,18.56999969482422,12391900,CIEN,28.239999771118164,19.927182798488165,0.9919295864022446,-0.2533740630949799,0.8123359229664794,-0.22976263411107356,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-03-28,18.850000381469727,10286200,CIEN,28.239999771118164,19.792344111780967,0.9932334295283612,-0.16992551586116733,0.837405605944149,-0.18834526844876498,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-04-04,18.209999084472656,12729200,CIEN,28.239999771118164,19.62408598622968,0.9914988277992229,0.2375026734848633,0.8269754180705428,-0.24872109460626224,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-04-11,17.799999237060547,13425200,CIEN,28.239999771118164,19.43756980895996,0.9904955483072894,0.05467743455990948,0.8043379987387194,-0.24006712350570392,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-04-18,17.100000381469727,20066100,CIEN,28.239999771118164,19.215204242993426,0.9885600119689844,0.4946592974406341,0.8264862223334202,-0.23368702707060574,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-04-25,16.829999923706055,14357800,CIEN,27.309999465942383,18.983139723090716,0.9879228699852446,-0.28447481075046965,0.7649999965320934,-0.3180353132972943,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-05-02,16.260000228881836,12344700,CIEN,27.309999465942383,18.725419309062342,0.9864237203229934,-0.14020950284862588,0.7147252847860147,-0.3430131567042384,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-05-09,15.729999542236328,12115000,CIEN,27.309999465942383,18.447462291102255,0.9851561658848639,-0.018607175549021027,0.6863001522633413,-0.3344871986688934,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-05-16,16.100000381469727,15309800,CIEN,27.309999465942383,18.2088386617681,0.9870646907651223,0.2637061494015682,0.6842328904226216,-0.3230515661589122,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-05-23,17.200000762939453,12618000,CIEN,27.309999465942383,18.057161294260332,0.9916701240356292,-0.17582202249539514,0.71251040587495,-0.2764779238299466,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-05-30,21.030000686645508,30965900,CIEN,27.309999465942383,18.167505424253402,1.0061108237443803,1.4541052464732922,0.8445783537681358,-0.16473068377389988,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-06-06,21.1200008392334,18323500,CIEN,27.309999465942383,18.291978594051894,1.0068514177864134,-0.40826845013385693,0.8847926307786289,-0.11724404807240019,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-06-13,20.649999618530273,13835900,CIEN,27.309999465942383,18.39204308294481,1.005470402689267,-0.24490954239091878,0.8390897645831176,-0.19536487888273568,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-06-20,19.110000610351562,14915100,CIEN,27.309999465942383,18.401268928281723,1.0005016215596771,0.07799998554485077,0.7553360152817079,-0.23804497046731965,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-06-27,18.469999313354492,18974200,CIEN,27.309999465942383,18.382516192364438,0.9989808998504194,0.27214701879303527,0.7373253443468697,-0.23421868999663376,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-07-04,19.09000015258789,11492500,CIEN,27.309999465942383,18.417914048061576,1.0019256262486982,-0.39430911448177,0.9636547535201945,-0.03856017320561467,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-07-11,20.0,17429600,CIEN,27.309999465942383,18.51356995695381,1.0051936342325531,0.5166064824885794,1.0101010490225224,-0.04868098104296936,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-07-18,20.079999923706055,8397100,CIEN,27.309999465942383,18.61395704207882,1.0054223515701415,-0.5182276127966219,0.970048269739998,-0.1054490604975783,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-07-25,19.190000534057617,18113000,CIEN,27.309999465942383,18.658258146880776,1.0023799939315325,1.1570542211001418,0.9275012101845592,-0.12884130637745228,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-08-01,20.219999313354492,11561700,CIEN,27.309999465942383,18.772236592282532,1.0061087398675963,-0.36169049853696245,1.1128232927051631,0.046612933366137144,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-08-08,20.809999465942383,9355300,CIEN,27.309999465942383,18.91987096314789,1.007864506189212,-0.19083698764022594,1.154827909950284,0.021066765628243944,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-08-15,21.579999923706055,15140200,CIEN,27.309999465942383,19.11118278503418,1.010111687455952,0.6183553707524077,1.1995553195254296,0.04207856957424383,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-08-22,21.639999389648438,10088000,CIEN,27.309999465942383,19.2986451097714,1.0098090383439804,-0.3336944029801455,1.2177827142482696,0.07336529152068194,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-08-29,22.889999389648438,24670200,CIEN,27.309999465942383,19.558430017450803,1.0134613029153983,1.4454996034892944,1.2293232200837452,0.10890131385228163,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-09-05,21.65999984741211,13752100,CIEN,27.309999465942383,19.729677323372133,1.008755677514429,-0.44256228161911937,1.1849014788733496,0.020289116710330735,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-09-12,21.239999771118164,14908600,CIEN,27.309999465942383,19.866559034778227,1.006937858595586,0.08409624711862196,1.0853347011924388,-0.04794244038027129,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-09-19,22.15999984741211,10910400,CIEN,27.309999465942383,20.05920419180265,1.0096969564123903,-0.2681807815623197,1.0679517998752823,-0.04613336542620927,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-09-26,21.799999237060547,10726000,CIEN,27.309999465942383,20.225591245261572,1.0082947983313775,-0.016901305176712178,1.2615739797920393,0.15299877749453739,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-10-03,22.329999923706055,13693300,CIEN,27.309999465942383,20.41645146441716,1.0094365705724575,0.27664553421592397,1.2723647233301025,0.18809076347422327,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-10-10,20.799999237060547,15898400,CIEN,27.309999465942383,20.498322390484553,1.0040100468100484,0.16103495870243112,1.1422295597365701,0.07234298108096548,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-10-17,19.93000030517578,12792700,CIEN,27.309999465942383,20.51849446040328,1.0009840839427957,-0.19534670155487344,1.0732364368713811,0.03169594324566671,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-10-24,19.510000228881836,11267000,CIEN,27.309999465942383,20.508645018710887,0.9995199724954772,-0.1192633298678153,1.0350132537960537,-0.01926346602517981,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-10-31,19.25,11699600,CIEN,27.309999465942383,20.48060201419297,0.9986326251933109,0.03839531374811389,1.0571115303577436,0.02981538794435723,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-11-07,21.739999771118164,12885900,CIEN,27.309999465942383,20.61096759509015,1.0063653197697429,0.10139662894457935,1.22134835409736,0.19678520366954255,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-11-14,21.93000030517578,12002900,CIEN,27.309999465942383,20.745118155530704,1.006508697848446,-0.06852451128753134,1.2824561295881634,0.240697154015026,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-11-21,22.450000762939453,4951100,CIEN,27.309999465942383,20.902430035991053,1.0075830795120542,-0.5875080188954336,1.3339275617771866,0.2874734588613388,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-11-28,20.450000762939453,13593100,CIEN,27.309999465942383,20.918623635076706,1.000774723276565,1.7454707034800347,1.2576876060933335,0.18849153394230433,25.770000457763672,14.510000228881836,0.0,0.0,RS,False
2016-12-05,24.670000076293945,31411900,CIEN,27.309999465942383,21.1980645005421,1.0133584728297718,1.310870956588269,1.5683408006499293,0.4987921383478253,25.770000457763672,14.510000228881836,0.0,0.0,Slope,False
2016-12-12,23.270000457763672,18850600,CIEN,27.309999465942383,21.367957002373153,1.0080145289597882,-0.3998898506616919,1.4453416090937643,0.34160501799127996,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-12-19,24.6299991607666,14862900,CIEN,27.309999465942383,21.610172001008063,1.0113354308326252,-0.2115423381749122,1.4319766318752984,0.3311058660567707,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2016-12-26,24.40999984741211,7072700,CIEN,27.309999465942383,21.82221500437747,1.0098121848988297,-0.5241372814188348,1.1607227318310538,0.08163233889125698,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-01-02,24.200000762939453,9961800,CIEN,27.309999465942383,22.01344086431688,1.0087628987204578,0.4084861509748752,1.145833323926035,0.07408073822005012,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-01-09,24.530000686645508,11010600,CIEN,27.309999465942383,22.21933338616484,1.0093530367704444,0.10528217791965311,1.18789351766542,0.10096148090642632,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-01-16,24.040000915527344,7546300,CIEN,27.309999465942383,22.385268931235036,1.0074680703595507,-0.3146331716709353,1.2579801228528107,0.16472435474581504,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-01-23,24.610000610351562,12850600,CIEN,27.309999465942383,22.577376498970935,1.0085818744606567,0.7029007593125107,1.3324310517195104,0.21609538812677997,25.770000457763672,14.510000228881836,0.0,0.0,Slope,False
2017-01-30,24.56999969482422,8877200,CIEN,27.309999465942383,22.75369905861475,1.0078097009921347,-0.30919957044807245,1.2870612623590496,0.19591310050758737,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-02-06,24.979999542236328,9700500,CIEN,27.309999465942383,22.944688276065293,1.0083937656448099,0.09274320731762264,1.2489999771118163,0.1727422787143429,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-02-13,25.600000381469727,11614800,CIEN,27.309999465942383,23.16496787122501,1.0096004614449046,0.19734034328127414,1.2749004222478542,0.20104428232647464,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-02-20,25.75,7842700,CIEN,27.309999465942383,23.383053892402238,1.0094144754436776,-0.3247666769983125,1.3418446734433367,0.25848490860436746,25.770000457763672,14.510000228881836,0.0,0.0,volume,False
2017-02-27,26.100000381469727,17340100,CIEN,27.309999465942383,23.6096130576185,1.0096890323333634,1.2109860124701952,1.2908012496435513,0.2024133855952217,26.100000381469727,26.100000381469727,0.0,0.0,RS,False
2017-03-06,23.65999984741211,36991300,CIEN,27.309999465942383,23.666107669953377,1.002392864813032,1.13328066158788,1.1369534096401124,0.049274374468259996,26.100000381469727,23.65999984741211,0.0,0.0,RS,False
2017-03-13,23.780000686645508,22346700,CIEN,27.309999465942383,23.724215238837786,1.0024553073828097,-0.39589308837483406,1.101946282238987,0.017100359930488418,26.100000381469727,23.65999984741211,0.0,0.0,volume,False
2017-03-20,23.610000610351562,12531400,CIEN,27.309999465942383,23.766623876428092,1.0017875675618084,-0.43922816344247695,1.0910351791250734,0.0008895484047937163,26.100000381469727,23.610000610351562,0.0,0.0,volume,False
2017-03-27,23.610000610351562,9847200,CIEN,27.309999465942383,23.804795952253443,1.00160612108913,-0.21419793478781302,1.031454837916192,-0.041773851878880386,26.100000381469727,23.610000610351562,0.0,0.0,volume,False
2017-04-03,21.959999084472656,13967800,CIEN,27.309999465942383,23.73496792700983,0.9970666404625492,0.41845397676496865,1.0138503803866088,-0.06899209446895926,26.100000381469727,21.959999084472656,0.0,0.0,volume,False
2017-04-10,21.65999984741211,10215800,CIEN,27.309999465942383,23.645139952628842,0.9962153740987884,-0.268617820988273,1.0197740151045132,-0.09164295382265797,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-04-17,21.770000457763672,13511900,CIEN,27.309999465942383,23.561505565848403,0.9964629354299449,0.32264727187298115,0.9824007494434174,-0.1055801309768799,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-04-24,22.90999984741211,15383200,CIEN,27.309999465942383,23.55225823515205,0.9996075237776928,0.1384927360326822,1.0509174609724083,-0.047199801264934615,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-05-01,23.059999465942383,9573800,CIEN,27.309999465942383,23.55030120111281,0.9999169067348149,-0.3776457434083935,1.0326914260963047,-0.07088331240624512,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-05-08,23.639999389648438,7980200,CIEN,27.309999465942383,23.584193625501406,1.001439150357321,-0.16645428147652974,1.1365384738826192,0.02565568848768507,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-05-15,22.950000762939453,12925600,CIEN,27.309999465942383,23.5674624822473,0.9992905781083813,0.6197087792285907,1.1515303768951466,0.029150557737429805,26.100000381469727,21.65999984741211,0.0,0.0,RS,False
2017-05-22,23.799999237060547,17518300,CIEN,27.309999465942383,23.599075325586462,1.0013413766273298,0.3553181283654143,1.219887183898028,0.10878177969160507,26.100000381469727,21.65999984741211,0.0,0.0,volume,False
2017-05-29,27.5,42849900,CIEN,27.309999465942383,23.860172091248216,1.011063855768055,1.4460078888933285,1.4285714285714286,0.2962150872119935,27.5,27.5,0.0,0.0,Slope,False
2017-06-05,25.3700008392334,28114900,CIEN,27.5,23.966107620731478,1.00443984767076,-0.34387478150474093,1.1669733719564124,0.006428012736410915,27.5,25.3700008392334,0.0,0.0,volume,False
2017-06-12,25.43000030517578,14550000,CIEN,27.5,24.06810762959142,1.00425601063277,-0.48248081977883617,1.1595987209892538,0.03943100929986132,27.5,25.3700008392334,0.0,0.0,volume,False
2017-06-19,26.420000076293945,14536700,CIEN,27.5,24.226451709706296,1.0065790000008223,-0.000914089347079039,1.1768373798858922,0.0596965955044253,27.5,25.3700008392334,0.0,0.0,volume,False
2017-06-26,25.020000457763672,14852100,CIEN,27.5,24.285935600855016,1.002455328244577,0.0216968087667766,1.2234718593803775,0.11800219290443903,27.5,25.020000457763672,0.0,0.0,volume,False
2017-07-03,25.579999923706055,6708500,CIEN,27.5,24.371720533473518,1.0035322885652171,-0.54831303317376,1.0368869008754706,-0.0679639388644766,27.5,25.020000457763672,0.0,0.0,volume,False
2017-07-10,25.670000076293945,9777100,CIEN,27.5,24.461354938630134,1.0036778037493703,0.4574196914362376,1.1031370679552157,0.029789394199183583,27.5,25.020000457763672,0.0,0.0,volume,False
2017-07-17,26.100000381469727,10176300,CIEN,27.5,24.573570009457168,1.0045874429731536,0.04083010299577583,1.0596833646281525,-0.028957067831990813,27.5,25.020000457763672,0.0,0.0,volume,False
2017-07-24,25.43000030517578,10757400,CIEN,27.5,24.63939797596265,1.0026788116858945,0.05710326936116261,1.0417861722302226,-0.04902987925947655,27.5,25.020000457763672,0.0,0.0,volume,False
2017-07-31,24.850000381469727,11765100,CIEN,27.5,24.665613043180077,1.0010639491777764,0.09367505159239231,1.0268594875222359,-0.07279091918723157,27.5,24.850000381469727,0.0,0.0,volume,False
2017-08-07,24.170000076293945,13907000,CIEN,27.5,24.646559274324808,0.9992275169150707,0.1820554011440616,0.98532406847638,-0.10420385732327375,27.5,24.170000076293945,0.0,0.0,volume,False
2017-08-14,23.3700008392334,8839200,CIEN,27.5,24.576666846326603,0.9971642115550379,-0.36440641403609697,0.972129781581614,-0.10976030768399403,27.5,23.3700008392334,0.0,0.0,volume,False
2017-08-21,23.8700008392334,12617500,CIEN,27.5,24.540473343223653,0.9985273225482828,0.42744818535614093,0.9699309324353733,-0.09961724625285062,27.5,23.3700008392334,0.0,0.0,volume,False
2017-08-28,22.059999465942383,48076000,CIEN,27.5,24.389096955330142,0.9938315620169034,2.810263522884882,0.8978428872585383,-0.1727342699723552,27.5,22.059999465942383,0.0,0.0,RS,False
2017-09-04,21.719999313354492,15386400,CIEN,27.5,24.221182923675865,0.9931152009456594,-0.6799567351693152,0.8694955849230578,-0.20724747438576385,27.5,21.719999313354492,0.0,0.0,volume,False
2017-09-11,21.959999084472656,18057000,CIEN,27.5,24.075763501403152,0.9939961882650014,0.17356886601154264,0.8578124514548116,-0.20800084677074926,27.5,21.719999313354492,0.0,0.0,volume,False
2017-09-18,21.56999969482422,15724500,CIEN,27.5,23.913010787963866,0.9932399770653254,-0.12917428144209997,0.8376698910611348,-0.22500770730356845,27.5,21.56999969482422,0.0,0.0,volume,False
2017-09-25,21.969999313354492,15828100,CIEN,27.5,23.785053749494654,0.994649061985385,0.006588444783617975,0.8417624134960772,-0.21495930625938897,27.5,21.56999969482422,0.0,0.0,volume,False
2017-10-02,22.209999084472656,11233000,CIEN,27.5,23.681462289953746,0.9956446825543496,-0.2903127981248539,0.9387150983816236,-0.12273999097958332,27.5,21.56999969482422,0.0,0.0,volume,False
2017-10-09,21.8700008392334,11153200,CIEN,27.5,23.55905374096286,0.9948310392537366,-0.007104068369981342,0.9196804124364582,-0.1561472408977811,27.5,21.56999969482422,0.0,0.0,volume,False
2017-10-16,21.940000534057617,14859300,CIEN,27.5,23.445268827869047,0.9951702256658989,0.3322902844026827,0.9292672582328629,-0.14529631771117968,27.5,21.56999969482422,0.0,0.0,volume,False
2017-10-23,20.93000030517578,15868900,CIEN,27.5,23.26991400769962,0.9925206735117071,0.06794398121042033,0.8864887659511215,-0.2204061248957151,27.5,20.93000030517578,0.0,0.0,volume,False
2017-10-30,20.139999389648438,17873200,CIEN,27.5,23.049354828044933,0.9905217019890272,0.1263036505365842,0.9171220505145151,-0.17406292035973292,27.5,20.139999389648438,0.0,0.0,volume,False
2017-11-06,19.940000534057617,14390200,CIEN,27.5,22.819806474254978,0.99004100741637,-0.19487277040485196,0.920590982203539,-0.1771156084314809,27.5,19.940000534057617,0.0,0.0,volume,False
2017-11-13,20.209999084472656,14519400,CIEN,27.5,22.611376305036647,0.990866260436806,0.008978332476268669,0.9283416931332822,-0.17622308803797138,27.5,19.940000534057617,0.0,0.0,volume,False
2017-11-20,20.979999542236328,6418800,CIEN,27.5,22.45597842636929,0.9931274471500108,-0.557915616347783,0.9157572973360891,-0.1724835405284949,27.5,19.940000534057617,0.0,0.0,volume,False
2017-11-27,21.729999542236328,14179100,CIEN,27.5,22.35311818276682,0.9954194717482592,1.2089954508630898,0.9423243731783104,-0.14733855841447796,27.5,19.940000534057617,0.0,0.0,RS,False
2017-12-04,20.93000030517578,33243700,CIEN,27.5,22.20150530005014,0.993217372114394,1.3445564245967656,0.8853638259542714,-0.2218263564172357,27.5,19.940000534057617,0.0,0.0,RS,False
2017-12-11,21.329999923706055,18949100,CIEN,27.5,22.081526799355785,0.9945959294618603,-0.42999425455048623,0.9294117304845829,-0.1784462980052549,27.5,19.940000534057617,0.0,0.0,volume,False
2017-12-18,21.690000534057617,13161200,CIEN,27.5,21.988258017263107,0.9957761624483593,-0.3054445857586904,0.9113445894688387,-0.2137847312969775,27.5,19.940000534057617,0.0,0.0,volume,False
2017-12-25,20.93000030517578,8432100,CIEN,27.5,21.8504945939587,0.9937346822473955,-0.3593213384797739,0.7610909201882102,-0.3497949699537185,27.5,19.940000534057617,0.0,0.0,volume,False
2018-01-01,21.540000915527344,10553800,CIEN,27.5,21.766215080343265,0.9961429013309961,0.2516217786790953,0.8490343004725819,-0.2518340514893719,27.5,19.940000534057617,0.0,0.0,volume,False
2018-01-08,21.940000534057617,10418300,CIEN,27.5,21.715978552705497,0.9976919952572215,-0.012838977429930454,0.8627605297193864,-0.2678271557249655,27.5,19.940000534057617,0.0,0.0,volume,False
2018-01-15,21.850000381469727,14020400,CIEN,27.5,21.667440939462313,0.9977648894280595,0.34574738680974826,0.8270249931253871,-0.31889214469554383,27.5,19.940000534057617,0.0,0.0,volume,False
2018-01-22,21.420000076293945,10878300,CIEN,27.5,21.60098932737945,0.9969331121165382,-0.2241091552309492,0.8561150952995825,-0.29361553086256886,27.5,19.940000534057617,0.0,0.0,volume,False
2018-01-29,22.06999969482422,11057300,CIEN,27.5,21.584215110860846,0.9992234514695425,0.01645477694124997,0.8627834151934859,-0.3164721164762958,27.5,19.940000534057617,0.0,0.0,volume,False
2018-02-05,22.25,23454300,CIEN,27.5,21.586602204845796,1.000110594430823,1.1211597767990376,0.866770546703181,-0.2637919370783257,27.5,19.940000534057617,0.0,0.0,RS,False
2018-02-12,23.229999542236328,16213300,CIEN,27.5,21.659569914622974,1.0033802313622473,-0.308728037076357,0.8900382836288762,-0.18202920976408998,27.5,19.940000534057617,0.0,0.0,volume,False
2018-02-19,23.34000015258789,9233100,CIEN,27.5,21.745806482786772,1.003981453394676,-0.43052308906885084,0.9178136009631698,-0.18370172532865092,27.5,19.940000534057617,0.0,0.0,volume,False
2018-02-26,23.489999771118164,12821400,CIEN,27.5,21.84621506967852,1.0046173770088145,0.38863436982162014,0.9452716060573707,-0.16839438845031807,27.5,19.940000534057617,0.0,0.0,volume,False
2018-03-05,27.049999237060547,44068500,CIEN,27.5,22.179225773965157,1.0152434050120123,2.437105152323459,1.1191559433874938,0.03683513194418375,27.5,19.940000534057617,0.0,0.0,RS,False
2018-03-12,27.200000762939453,18348100,CIEN,27.5,22.51572044946814,1.0151716150478964,-0.5836459148825124,1.1638853139139078,0.027190588352335343,27.5,19.940000534057617,0.0,0.0,volume,False
2018-03-19,25.5,13497400,CIEN,27.5,22.734301097418673,1.00970791267555,-0.2643706977834217,1.0682865145981684,-0.061946378748564346,27.5,19.940000534057617,0.0,0.0,volume,False
2018-03-26,25.899999618530273,11365700,CIEN,27.5,22.975182797831874,1.0105955181723423,-0.15793412064545764,1.1740707273595508,0.10379063128146249,27.5,19.940000534057617,0.0,0.0,volume,False
2018-04-02,25.040000915527344,11323400,CIEN,27.5,23.15232264611029,1.0077100517474504,-0.003721724134897131,1.152854590567669,0.0868316193012213,27.5,19.940000534057617,0.0,0.0,volume,False
2018-04-09,25.610000610351562,11863000,CIEN,27.5,23.359096879856562,1.0089310362898305,0.047653531624777035,1.166211369674406,0.10855982069384895,27.5,19.940000534057617,0.0,0.0,volume,False
