,open,high,low,close,adjclose,volume,ticker,percent,WMA30,WMA30Slope
1998-07-10,1158.5699462890625,1166.9300537109375,1150.8800048828125,1160.252001953125,1164.3299560546875,576080000,^GSPC,1.2174455975530523,1084.7456544018817,1.0274708844194884
1998-07-17,1183.989990234375,1188.0999755859375,1182.4200439453125,1177.6639892578125,1186.75,618030000,^GSPC,1.216719782077328,1092.9602988228746,1.0192557477618136
1998-07-24,1139.75,1150.1400146484375,1129.1099853515625,1158.7599853515626,1140.800048828125,698600000,^GSPC,1.1935304805392037,1099.5216913957493,0.961280850076364
1998-07-31,1142.949951171875,1142.969970703125,1114.300048828125,1133.2679931640625,1120.6700439453125,645910000,^GSPC,1.1964304048746346,1104.0265984910536,0.9823544845536334
1998-08-07,1089.6300048828125,1102.5400390625,1084.719970703125,1089.0139892578125,1089.449951171875,759100000,^GSPC,1.168253447648661,1105.3033806126093,0.9721415835623416
1998-08-14,1074.9100341796875,1083.9200439453125,1057.219970703125,1074.8,1062.75,644030000,^GSPC,1.1076636566186726,1105.3464430548554,0.9754922645660271
1998-08-21,1091.5999755859375,1091.5999755859375,1054.9200439453125,1091.15400390625,1081.239990234375,725700000,^GSPC,1.1417812766316586,1106.200353058846,1.0173982500441072
1998-08-28,1042.5899658203125,1051.800048828125,1021.0399780273438,1066.981982421875,1027.1400146484375,840300000,^GSPC,1.0966204781995743,1105.2090229649698,0.9499648772940682
1998-09-04,982.260009765625,991.4099731445312,956.510009765625,979.6340087890625,973.8900146484375,780300000,^GSPC,1.0199576675701987,1098.3357161195815,0.9481570192567894
1998-09-11,980.1900024414062,1009.0599975585938,969.7100219726562,998.560009765625,1009.0599975585938,819100000,^GSPC,0.994621977041382,1092.6547878076697,1.036112889937425
1998-09-18,1018.8699951171875,1022.010009765625,1011.8599853515625,1030.3680053710937,1020.0900268554688,794700000,^GSPC,1.0152759405957876,1088.972826964676,1.0109309945132718
1998-09-25,1042.719970703125,1051.8900146484375,1028.489990234375,1041.4159912109376,1044.75,736800000,^GSPC,1.0181420077225138,1085.9513082262267,1.0241743105954562
1998-10-02,986.3900146484375,1005.4500122070312,971.6900024414062,1020.7419921875,1002.5999755859375,902900000,^GSPC,0.95926205561234,1081.5473422799057,0.9596553965885978
1998-10-09,959.4400024414062,984.4199829101562,953.0399780273438,977.5320068359375,984.3900146484375,878100000,^GSPC,0.9149112325472706,1074.3701342773438,0.9818372617385536
1998-10-16,1047.489990234375,1062.6500244140625,1047.489990234375,1020.3900146484375,1056.4200439453125,1042200000,^GSPC,1.0120186858793296,1070.0964321866597,1.0731722470006968
1998-10-23,1078.47998046875,1078.47998046875,1067.4300537109375,1069.07802734375,1070.6700439453125,637640000,^GSPC,1.0080005385186288,1069.0223179445986,1.0134889526961093
1998-10-30,1085.9300537109375,1103.780029296875,1085.9300537109375,1078.0699951171875,1098.6700439453125,785000000,^GSPC,0.9965038114067759,1068.518941374748,1.0261518477689193
1998-11-06,1133.8499755859375,1141.300048828125,1131.1800537109375,1123.193994140625,1141.010009765625,683100000,^GSPC,1.030023551318876,1070.9456249737482,1.0385374717856783
1998-11-13,1117.68994140625,1126.3399658203125,1116.760009765625,1124.56796875,1125.719970703125,602270000,^GSPC,0.9979285289067545,1073.4108016213038,0.9865995574695784
1998-11-20,1152.6099853515625,1163.550048828125,1152.6099853515625,1147.1659912109376,1163.550048828125,721200000,^GSPC,1.0401020959274758,1077.300956112441,1.0336052296392781
1998-11-27,1186.8699951171875,1192.969970703125,1186.8299560546875,1182.789990234375,1192.3299560546875,256950000,^GSPC,1.0601029329782081,1083.4205384744623,1.0247345675036053
1998-12-04,1150.1400146484375,1176.739990234375,1150.1400146484375,1167.4080078125,1176.739990234375,709700000,^GSPC,1.0345311577678773,1088.4162897712954,0.9869247889469301
1998-12-11,1165.02001953125,1167.8900146484375,1153.18994140625,1176.8099853515625,1166.4599609375,688900000,^GSPC,1.0638091969502597,1093.87323530956,0.9912639755747338
1998-12-18,1179.97998046875,1188.8900146484375,1178.27001953125,1166.7959716796875,1188.030029296875,839600000,^GSPC,1.056033351195363,1098.5386187153479,1.018491906350595
1999-01-08,1269.72998046875,1278.239990234375,1261.8199462890625,1258.0079833984375,1275.0899658203125,937800000,^GSPC,1.13913906174383,1108.9739857400873,1.0732809225158755
1999-01-15,1212.18994140625,1243.260009765625,1212.18994140625,1238.647998046875,1243.260009765625,798100000,^GSPC,1.1044004813858896,1117.8461150401126,0.9750370900031277
1999-01-22,1235.1600341796875,1236.4100341796875,1217.969970703125,1242.44599609375,1225.18994140625,785900000,^GSPC,1.1278970520648677,1126.6587172904065,0.9854655758108222
1999-01-29,1265.3699951171875,1280.3699951171875,1255.1800537109375,1254.8940185546876,1279.6400146484375,917000000,^GSPC,1.1560324927546608,1135.9575962124077,1.0444421484391968
1999-02-05,1248.489990234375,1251.8599853515625,1232.280029296875,1258.989990234375,1239.4000244140625,872000000,^GSPC,1.1284561184273025,1145.2047571194557,0.968553663707187
1999-02-12,1254.0400390625,1254.0400390625,1225.530029296875,1233.526025390625,1230.1300048828125,691500000,^GSPC,1.110477478153319,1152.4580192319809,0.9925205588602175
1999-02-19,1237.280029296875,1247.9100341796875,1232.030029296875,1234.506005859375,1239.219970703125,700000000,^GSPC,1.0679372732392407,1159.5381316154235,1.0073894350875365
1999-02-26,1245.02001953125,1246.72998046875,1226.239990234375,1256.016015625,1238.3299560546875,784600000,^GSPC,1.0515460686325515,1167.846300534484,0.9992817944598387
1999-03-05,1246.6400146484375,1275.72998046875,1246.6400146484375,1242.293994140625,1275.469970703125,834900000,^GSPC,1.0937837373533121,1175.100678763441,1.029992018255591
1999-03-12,1297.6800537109375,1304.4200439453125,1289.1700439453125,1288.335986328125,1294.5899658203125,825800000,^GSPC,1.1353778460556532,1185.1458650716145,1.0149905490182942
1999-03-19,1316.550048828125,1323.8199462890625,1298.9200439453125,1305.460009765625,1299.2900390625,914700000,^GSPC,1.2082542174210018,1195.962347530242,1.0036305497232936
1999-03-26,1289.989990234375,1289.989990234375,1277.25,1280.106005859375,1282.800048828125,707200000,^GSPC,1.2000911231783455,1204.6776124884489,0.9873084609759085
1999-04-09,1343.97998046875,1351.219970703125,1335.239990234375,1331.64599609375,1348.3499755859375,716100000,^GSPC,1.2312019151038756,1216.2765198147683,1.051099099051091
1999-04-16,1322.8599853515625,1325.030029296875,1311.4000244140625,1335.7479736328125,1319.0,1002300000,^GSPC,1.2688209446853183,1227.6228837733117,0.9782326724386351
1999-04-23,1358.8299560546875,1363.6500244140625,1348.449951171875,1329.48798828125,1356.8499755859375,744900000,^GSPC,1.3833709430753625,1237.987386330225,1.0286959632948731
1999-04-30,1342.8299560546875,1351.8299560546875,1314.5799560546875,1350.3520263671876,1335.1800537109375,936500000,^GSPC,1.3699690393801573,1248.9455817109795,0.9840292425360865
1999-05-07,1332.050048828125,1345.989990234375,1332.050048828125,1342.1980224609374,1345.0,814900000,^GSPC,1.307379798415711,1258.6211703524027,1.0073547730598351
1999-05-14,1367.56005859375,1367.56005859375,1332.6300048828125,1353.0540283203125,1337.800048828125,727800000,^GSPC,1.3115314725118188,1268.326544281334,0.9946468764521376
1999-05-21,1338.8299560546875,1340.8800048828125,1326.18994140625,1337.231982421875,1330.2900390625,686600000,^GSPC,1.35730282765673,1276.3409517284106,0.9943862987804466
1999-05-28,1281.4100341796875,1304.0,1281.4100341796875,1295.81201171875,1301.8399658203125,649960000,^GSPC,1.3355812045766189,1281.0024793661798,0.9786136313083745
1999-06-04,1299.5400390625,1327.75,1299.5400390625,1303.6400146484375,1327.75,694500000,^GSPC,1.2406228710326186,1285.4845663222445,1.0199026261752235
1999-06-11,1302.8199462890625,1311.969970703125,1287.8800048828125,1313.389990234375,1293.6400146484375,698200000,^GSPC,1.2080149561263116,1289.9865441763272,0.9743099338342591
1999-06-18,1339.9000244140625,1344.47998046875,1333.52001953125,1321.66201171875,1342.8399658203125,914500000,^GSPC,1.2338732313699543,1294.496798765121,1.0380321809891182
1999-06-25,1315.780029296875,1329.1300048828125,1312.6400146484375,1329.8060302734375,1315.31005859375,623460000,^GSPC,1.1604533735752138,1299.0086201066867,0.9794987430168233
1999-07-02,1380.9599609375,1391.219970703125,1379.5699462890625,1365.5379638671875,1391.219970703125,613570000,^GSPC,1.2355483482297516,1305.3814005271336,1.057712561090374
1999-07-09,1394.4200439453125,1403.280029296875,1394.4200439453125,1394.5800048828125,1403.280029296875,701000000,^GSPC,1.2097934788583273,1313.1096459698422,1.008668692836299
1999-07-16,1409.6199951171875,1418.780029296875,1407.0699462890625,1403.8460205078125,1418.780029296875,714100000,^GSPC,1.187678516532054,1320.9036257245464,1.0110455501941165
1999-07-23,1360.969970703125,1367.4100341796875,1349.9100341796875,1376.389990234375,1356.93994140625,630580000,^GSPC,1.1833080784682826,1326.450859375,0.9564131954117849
1999-07-30,1341.030029296875,1350.9200439453125,1328.489990234375,1349.15,1328.719970703125,736800000,^GSPC,1.1510789572838784,1329.7912506825435,0.9792032279086136
1999-08-06,1313.7099609375,1316.739990234375,1293.18994140625,1313.91201171875,1300.2900390625,698900000,^GSPC,1.1133324146869217,1330.487599703881,0.9786035189750474
1999-08-13,1298.1600341796875,1327.719970703125,1298.1600341796875,1301.400048828125,1327.6800537109375,691700000,^GSPC,1.0223906296206708,1330.0603467321907,1.021064542391008
1999-08-20,1323.5899658203125,1336.6099853515625,1323.5899658203125,1333.593994140625,1336.6099853515625,661200000,^GSPC,1.091899809269848,1331.6168062205982,1.00672596655773
1999-08-27,1362.010009765625,1365.6300048828125,1347.3499755859375,1363.1580078125,1348.27001953125,570050000,^GSPC,1.102699222834054,1334.8764364919355,1.0087235875142895
1999-09-03,1319.1099853515625,1357.739990234375,1319.1099853515625,1330.3699951171875,1357.239990234375,663200000,^GSPC,1.0424697838906778,1335.7611153813846,1.0066529482768174
1999-09-10,1347.6600341796875,1357.6199951171875,1346.199951171875,1350.2320068359375,1351.6600341796875,808500000,^GSPC,1.0794319896202738,1337.764900453629,0.9958887476829179
1999-09-17,1318.47998046875,1337.5899658203125,1318.47998046875,1330.4580078125,1335.4200439453125,861900000,^GSPC,1.0513858723796605,1338.2967242628526,0.9879851517218005
1999-09-24,1280.4100341796875,1281.1700439453125,1263.8399658203125,1302.2780029296875,1277.3599853515625,872800000,^GSPC,1.0348587254797303,1336.8020273647514,0.9565229989942193
1999-10-01,1282.7099609375,1283.1700439453125,1265.780029296875,1279.8800048828125,1282.81005859375,896200000,^GSPC,1.0302725585251555,1333.7165521043348,1.0042666697756994
1999-10-08,1317.6400146484375,1336.6099853515625,1311.8800048828125,1317.002001953125,1336.02001953125,897300000,^GSPC,1.0569530892364485,1332.9747239898354,1.0414792202329861
1999-10-15,1283.4200439453125,1283.4200439453125,1245.3900146484375,1292.926025390625,1247.4100341796875,912600000,^GSPC,0.9890111513043249,1330.5189446824597,0.9336761545065382
1999-10-22,1283.6099853515625,1308.81005859375,1283.6099853515625,1278.0280029296875,1301.6500244140625,959200000,^GSPC,0.9749800142380589,1327.0921315839214,1.043482085880481
1999-10-29,1342.43994140625,1373.1700439453125,1342.43994140625,1315.5239990234375,1362.9300537109375,1120500000,^GSPC,1.0406591923727606,1326.1434085706487,1.0470787294184243
1999-11-05,1362.6400146484375,1387.47998046875,1362.6400146484375,1357.9320068359375,1370.22998046875,1007300000,^GSPC,1.0138841608140468,1327.8545183341735,1.0053560538473243
1999-11-12,1381.4599609375,1396.1199951171875,1368.5400390625,1378.65400390625,1396.06005859375,900200000,^GSPC,1.0442979425145769,1330.846002079133,1.0188509071419993
1999-11-19,1424.93994140625,1424.93994140625,1417.5400390625,1414.42197265625,1422.0,893800000,^GSPC,1.0486521400687328,1336.0528256783432,1.01858082053603
1999-11-26,1417.0799560546875,1425.239990234375,1416.1400146484375,1416.2559814453125,1416.6199951171875,312120000,^GSPC,1.0552936726390516,1341.1953186953963,0.9962165929094146
1999-12-03,1409.0400390625,1447.4200439453125,1409.0400390625,1407.360009765625,1433.300048828125,1006400000,^GSPC,1.0577981212508547,1345.6221491200436,1.0117745434685592
1999-12-10,1408.1099853515625,1421.5799560546875,1405.6500244140625,1412.306005859375,1417.0400390625,987200000,^GSPC,1.0296512950221064,1350.2279427608366,0.9886555437021584
1999-12-17,1418.780029296875,1431.77001953125,1418.780029296875,1414.306005859375,1421.030029296875,1349800000,^GSPC,1.059716376139198,1354.8353450520835,1.0028157215917588
1999-12-31,1464.469970703125,1472.4200439453125,1458.18994140625,1462.38798828125,1469.25,374050000,^GSPC,1.1428582043534767,1362.3790601373487,1.0339331116929205
2000-01-07,1403.449951171875,1441.469970703125,1400.72998046875,1420.333984375,1441.469970703125,1225200000,^GSPC,1.079958992401909,1366.8513857736896,0.9810923741385911
2000-01-14,1449.6800537109375,1473.0,1449.6800537109375,1448.6480224609375,1465.1500244140625,1085900000,^GSPC,1.112724791971592,1372.8994687710015,1.0164277121218048
2000-01-21,1445.5699462890625,1453.1800537109375,1439.5999755859375,1452.6239990234376,1441.3599853515625,1209800000,^GSPC,1.0788640345918417,1378.9131888965894,0.9837627282762296
2000-01-28,1398.56005859375,1398.56005859375,1356.199951171875,1394.8740234375,1360.1600341796875,1095800000,^GSPC,1.0629132738403932,1380.9194654632895,0.943664350337803
2000-02-04,1424.969970703125,1435.9100341796875,1420.6300048828125,1412.439990234375,1424.3699951171875,1045100000,^GSPC,1.0318691424882063,1383.9190990423385,1.0472076515439046
2000-02-11,1416.8299560546875,1416.8299560546875,1378.8900146484375,1416.323974609375,1387.1199951171875,1025700000,^GSPC,1.0160711345241205,1387.0684476856518,0.9738480871348772
2000-02-18,1388.260009765625,1388.5899658203125,1345.3199462890625,1382.802001953125,1346.0899658203125,1042300000,^GSPC,0.9848469903764477,1388.0083271904402,0.9704207066142041
2000-02-25,1353.4300537109375,1362.1400146484375,1329.1500244140625,1349.147998046875,1333.3599853515625,1065200000,^GSPC,0.9944598946674098,1386.8222365906418,0.9905429943079679
2000-03-03,1381.760009765625,1410.8800048828125,1381.760009765625,1376.918017578125,1409.1700439453125,1150300000,^GSPC,1.0303721613826242,1387.4863450835855,1.0568564074418068
2000-03-10,1401.68994140625,1413.4599609375,1392.0699462890625,1382.07197265625,1395.0699462890625,1138800000,^GSPC,1.0669706275241797,1388.423250640541,0.9899940410195115
2000-03-17,1458.469970703125,1477.3299560546875,1453.3199462890625,1411.5699951171875,1464.469970703125,1295100000,^GSPC,1.123490118554403,1391.1166738596269,1.0497466271126183
2000-03-24,1527.3499755859375,1552.8699951171875,1516.8299560546875,1501.189990234375,1527.4599609375,1052200000,^GSPC,1.1539449640956911,1399.3551076318886,1.0430121419315495
2000-03-31,1487.9200439453125,1519.81005859375,1484.3800048828125,1505.3219970703126,1498.5799560546875,1227400000,^GSPC,1.0924442796138878,1407.4997009933636,0.9810927908937875
2000-04-07,1501.3399658203125,1518.6800537109375,1501.3399658203125,1501.1519775390625,1516.3499755859375,891600000,^GSPC,1.1381461610421992,1415.0695318275366,1.0118579055187906
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1453.8580078125,1356.56005859375,1279700000,^GSPC,1.068897179727122,1419.2208657279066,0.8946220070795711
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1457.1280029296875,1452.4300537109375,984600000,^GSPC,1.111067339395248,1423.3603154401883,1.0706713974879736
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1434.3679931640625,1432.6300048828125,805500000,^GSPC,1.100873867481149,1425.7589688340051,0.9863676403710209
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1409.626025390625,1420.9599609375,858200000,^GSPC,1.097527969272818,1426.2773017473119,0.9918541117346854
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1442.0719970703126,1406.949951171875,853700000,^GSPC,1.0907455336509078,1428.6098994560655,0.9901404612721236
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1386.6340087890626,1378.02001953125,722600000,^GSPC,1.0764363748631913,1427.0968850281417,0.9794378388395915
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1429.4280029296874,1477.260009765625,1162400000,^GSPC,1.1286995856431745,1428.1432509030576,1.07201636320794
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1463.089990234375,1456.949951171875,786000000,^GSPC,1.0888159677476261,1431.0357664965557,0.986251534286796
